0.000000000000000000e+00,1.557416992213895290e-01,1.024900148763974173e-01,1.171331038926102242e-01,4.972911221189014325e-02,7.530364163412613110e-02,1.130321416613525587e-01,1.149685273488150611e-01,8.345729725391339004e-02
1.864956661169539232e-01,0.000000000000000000e+00,9.142597524622537997e-02,8.025003935802062227e-02,1.537961587078411629e-01,1.033485720597277641e-01,7.554596775598634850e-02,9.203279604555537896e-02,1.728771889443859733e-01
1.513639262042983658e-01,1.293552206900261403e-01,0.000000000000000000e+00,1.740603945108454564e-01,1.599446208722855867e-01,2.024968029849573414e-01,1.486679064026215358e-01,1.722146902164420901e-01,1.466188823445120082e-01
1.233482398856631385e-01,9.603254274907557786e-02,1.414113484174353563e-01,0.000000000000000000e+00,8.819218866992280248e-02,1.408477121752007288e-01,2.095037604129983688e-01,1.129888929330262887e-01,6.693841987660446857e-02
5.348704853752831584e-02,1.290815343814453175e-01,9.462904965582898120e-02,8.340738264280102288e-02,0.000000000000000000e+00,1.129107315990502541e-01,6.701508432457224662e-02,6.458975193800134407e-02,1.507086214407800939e-01
9.817512259501259830e-02,1.344732460065781732e-01,1.911430109388141119e-01,1.587994679538602127e-01,1.421965149693909247e-01,0.000000000000000000e+00,1.296675348215329815e-01,1.211039796933896379e-01,1.027631704362260007e-01
1.318285657005169864e-01,5.363253131759774389e-02,1.115428495552853033e-01,1.944898801835407143e-01,8.554057206426279869e-02,1.298202560090929991e-01,0.000000000000000000e+00,1.459746644735717691e-01,7.353686834343087231e-02
1.586485852428889121e-01,1.271701008828301505e-01,1.641436021883959373e-01,1.205041737622852133e-01,1.131957391511486527e-01,1.338097146851751351e-01,1.718219729705258991e-01,0.000000000000000000e+00,1.985002415703834844e-01
9.463341605081528052e-02,1.622094001662675311e-01,9.552335568078806904e-02,6.209314760883524048e-02,2.079084911597094409e-01,9.408109306305210973e-02,7.746437778329791357e-02,1.589467084205664349e-01,0.000000000000000000e+00
